LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,LGA_CODE,LGA_NAME
NSW277,BELMORE,GAZETTED LOCALITY,2192,NSW,LGA11570,Canterbury-Bankstown (A)
NSW278,BELMORE RIVER,GAZETTED LOCALITY,2440,NSW,LGA14350,Kempsey (A)
NSW279,BELOKA,GAZETTED LOCALITY,2628,NSW,LGA17040,Snowy Monaro Regional (A)
NSW280,BELOWRA,GAZETTED LOCALITY,2545,NSW,LGA12750,Eurobodalla (A)
NSW281,BELROSE,GAZETTED LOCALITY,2085,NSW,LGA15990,Northern Beaches (A)
NSW282,BEMBOKA,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW284,BEN BULLEN,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW285,BEN LOMOND,GAZETTED LOCALITY,2365,NSW,LGA10130,Armidale Regional (A)
NSW286,BENANDARAH,GAZETTED LOCALITY,2536,NSW,LGA12750,Eurobodalla (A)
NSW288,BENDALONG,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW289,BENDEMEER,GAZETTED LOCALITY,2355,NSW,LGA17310,Tamworth Regional (A)
NSW290,BENDICK MURRELL,GAZETTED LOCALITY,2803,NSW,LGA13910,Hilltops (A)
NSW291,BENDOLBA,GAZETTED LOCALITY,2420,NSW,LGA12700,Dungog (A)
NSW292,BENDOURA,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW293,BENEREMBAH,GAZETTED LOCALITY,2680,NSW,LGA13450,Griffith (C)
NSW294,BENGALLA,GAZETTED LOCALITY,2333,NSW,LGA15650,Muswellbrook (A)
NSW296,BENNETTS GREEN,GAZETTED LOCALITY,2290,NSW,LGA14650,Lake Macquarie (C)
NSW5098,BENOLONG,GAZETTED LOCALITY,2818,NSW,LGA18230,Western Plains Regional (A)
NSW298,BENSVILLE,GAZETTED LOCALITY,2251,NSW,LGA11650,Central Coast (C) (NSW)
NSW299,BENTLEY,GAZETTED LOCALITY,2480,NSW,LGA16610,Richmond Valley (A)
NSW300,BERALA,GAZETTED LOCALITY,2141,NSW,LGA12380,Cumberland (A)
NSW301,BERAMBING,GAZETTED LOCALITY,2758,NSW,LGA13800,Hawkesbury (C)
NSW302,BERESFIELD,GAZETTED LOCALITY,2322,NSW,LGA15900,Newcastle (C)
NSW303,BERGALIA,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW304,BERKELEY,GAZETTED LOCALITY,2506,NSW,LGA18450,Wollongong (C)
NSW305,BERKELEY VALE,GAZETTED LOCALITY,2261,NSW,LGA11650,Central Coast (C) (NSW)
NSW306,BERKSHIRE PARK,GAZETTED LOCALITY,2765,NSW,LGA16350,Penrith (C)
NSW307,BERLANG,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW308,BERMAGUI,GAZETTED LOCALITY,2546,NSW,LGA10550,Bega Valley (A)
NSW309,BEROWRA,GAZETTED LOCALITY,2081,NSW,LGA14000,Hornsby (A)
NSW310,BEROWRA CREEK,GAZETTED LOCALITY,2082,NSW,LGA14000,Hornsby (A)
NSW311,BEROWRA HEIGHTS,GAZETTED LOCALITY,2082,NSW,LGA14000,Hornsby (A)
NSW312,BEROWRA WATERS,GAZETTED LOCALITY,2082,NSW,LGA14000,Hornsby (A)
NSW313,BERRAMBOOL,GAZETTED LOCALITY,2548,NSW,LGA10550,Bega Valley (A)
NSW314,BERRARA,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW315,BERREMANGRA,GAZETTED LOCALITY,2582,NSW,LGA13910,Hilltops (A)
NSW316,BERRICO,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW317,BERRIDALE,GAZETTED LOCALITY,2628,NSW,LGA17040,Snowy Monaro Regional (A)
NSW318,BERRIGAL,GAZETTED LOCALITY,2390,NSW,LGA15300,Moree Plains (A)
NSW319,BERRIGAN,GAZETTED LOCALITY,2712,NSW,LGA10650,Berrigan (A)
NSW320,BERRILEE,GAZETTED LOCALITY,2159,NSW,LGA14000,Hornsby (A)
NSW321,BERRIMA,GAZETTED LOCALITY,2577,NSW,LGA18350,Wingecarribee (A)
NSW322,BERRINGER LAKE,GAZETTED LOCALITY,2539,NSW,LGA16950,Shoalhaven (C)
NSW323,BERRY,GAZETTED LOCALITY,2535,NSW,LGA16950,Shoalhaven (C)
NSW324,BERRY JERRY,GAZETTED LOCALITY,2701,NSW,LGA12000,Coolamon (A)
NSW325,BERRY MOUNTAIN,GAZETTED LOCALITY,2535,NSW,LGA16950,Shoalhaven (C)
NSW326,BERRY PARK,GAZETTED LOCALITY,2321,NSW,LGA15050,Maitland (C)
NSW327,BERTHONG,GAZETTED LOCALITY,2594,NSW,LGA13910,Hilltops (A)
NSW328,BERYL,GAZETTED LOCALITY,2852,NSW,LGA15270,Mid-Western Regional (A)
NSW329,BETHUNGRA,GAZETTED LOCALITY,2590,NSW,LGA14300,Junee (A)
NSW330,BEVENDALE,GAZETTED LOCALITY,2581,NSW,LGA17640,Upper Lachlan Shire (A)
NSW331,BEVERLEY PARK,GAZETTED LOCALITY,2217,NSW,LGA12930,Georges River (A)
NSW332,BEVERLY HILLS,GAZETTED LOCALITY,2209,NSW,LGA12930,Georges River (A)
NSW333,BEWONG,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW334,BEXHILL,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW335,BEXLEY,GAZETTED LOCALITY,2207,NSW,LGA16650,Rockdale (C)
NSW336,BEXLEY NORTH,GAZETTED LOCALITY,2207,NSW,LGA16650,Rockdale (C)
NSW337,BIALA,GAZETTED LOCALITY,2581,NSW,LGA17640,Upper Lachlan Shire (A)
NSW338,BIBBENLUKE,GAZETTED LOCALITY,2632,NSW,LGA17040,Snowy Monaro Regional (A)
NSW339,BICKLEY VALE,GAZETTED LOCALITY,2570,NSW,LGA11450,Camden (A)
NSW340,BIDDON,GAZETTED LOCALITY,2827,NSW,LGA12950,Gilgandra (A)
NSW341,BIDGEEMIA,GAZETTED LOCALITY,2642,NSW,LGA14950,Lockhart (A)
NSW342,BIDWILL,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW343,BIELSDOWN HILLS,GAZETTED LOCALITY,2453,NSW,LGA10600,Bellingen (A)
NSW344,BIG HILL,GAZETTED LOCALITY,2579,NSW,LGA17640,Upper Lachlan Shire (A)
NSW345,BIG JACKS CREEK,GAZETTED LOCALITY,2339,NSW,LGA14920,Liverpool Plains (A)
NSW346,BIG RIDGE,GAZETTED LOCALITY,2330,NSW,LGA17000,Singleton (A)
NSW347,BIG SPRINGS,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW349,BIGGA,GAZETTED LOCALITY,2583,NSW,LGA17640,Upper Lachlan Shire (A)
NSW350,BILAMBIL,GAZETTED LOCALITY,2486,NSW,LGA17550,Tweed (A)
NSW351,BILAMBIL HEIGHTS,GAZETTED LOCALITY,2486,NSW,LGA17550,Tweed (A)
NSW352,BILBUL,GAZETTED LOCALITY,2680,NSW,LGA13450,Griffith (C)
NSW5093,BILGOLA BEACH,GAZETTED LOCALITY,2107,NSW,LGA15990,Northern Beaches (A)
NSW5094,BILGOLA PLATEAU,GAZETTED LOCALITY,2107,NSW,LGA15990,Northern Beaches (A)
NSW354,BILLEROY,GAZETTED LOCALITY,2829,NSW,LGA12150,Coonamble (A)
NSW355,BILLILINGRA,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW356,BILLIMARI,GAZETTED LOCALITY,2804,NSW,LGA12350,Cowra (A)
NSW357,BILLINUDGEL,GAZETTED LOCALITY,2483,NSW,LGA11350,Byron (A)
NSW358,BILLYS CREEK,GAZETTED LOCALITY,2453,NSW,LGA11730,Clarence Valley (A)
NSW359,BILLYWILLINGA,GAZETTED LOCALITY,2795,NSW,LGA10470,Bathurst Regional (A)
NSW360,BILPIN,GAZETTED LOCALITY,2758,NSW,LGA13800,Hawkesbury (C)
NSW361,BIMBERI,GAZETTED LOCALITY,2611,NSW,LGA17080,Snowy Valleys (A)
NSW362,BIMBI,GAZETTED LOCALITY,2810,NSW,LGA18100,Weddin (A)
NSW363,BIMBIMBIE,GAZETTED LOCALITY,2536,NSW,LGA12750,Eurobodalla (A)
NSW364,BINALONG,GAZETTED LOCALITY,2584,NSW,LGA18710,Yass Valley (A)
NSW365,BINDA,GAZETTED LOCALITY,2583,NSW,LGA17640,Upper Lachlan Shire (A)
NSW366,BINDERA,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW367,BINGARA,GAZETTED LOCALITY,2404,NSW,LGA13660,Gwydir (A)
NSW368,BINGEEBEEBRA CREEK,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW369,BINGIE,GAZETTED LOCALITY,2537,NSW,LGA12750,Eurobodalla (A)
NSW370,BINGLEBURRA,GAZETTED LOCALITY,2311,NSW,LGA12700,Dungog (A)
NSW371,BINIGUY,GAZETTED LOCALITY,2399,NSW,LGA15300,Moree Plains (A)
NSW372,BINJURA,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW373,BINNA BURRA,GAZETTED LOCALITY,2479,NSW,LGA11350,Byron (A)
NSW374,BINNAWAY,GAZETTED LOCALITY,2395,NSW,LGA18020,Warrumbungle Shire (A)
NSW375,BINYA,GAZETTED LOCALITY,2665,NSW,LGA15800,Narrandera (A)
NSW377,BIRCHGROVE,GAZETTED LOCALITY,2041,NSW,LGA14170,Inner West (A)
NSW378,BIRDWOOD,GAZETTED LOCALITY,2446,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW379,BIRGANBIGIL,GAZETTED LOCALITY,2710,NSW,LGA12730,Edward River (A)
NSW380,BIRMINGHAM GARDENS,GAZETTED LOCALITY,2287,NSW,LGA15900,Newcastle (C)
NSW381,BIRRIWA,GAZETTED LOCALITY,2844,NSW,LGA15270,Mid-Western Regional (A)
NSW382,BIRRONG,GAZETTED LOCALITY,2143,NSW,LGA11570,Canterbury-Bankstown (A)
NSW383,BISHOPS BRIDGE,GAZETTED LOCALITY,2326,NSW,LGA15050,Maitland (C)
NSW384,BITHRAMERE,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW385,BLACK CREEK,GAZETTED LOCALITY,2439,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW386,BLACK CREEK,GAZETTED LOCALITY,2729,NSW,LGA17080,Snowy Valleys (A)
NSW387,BLACK HEAD,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW388,BLACK HILL,GAZETTED LOCALITY,2322,NSW,LGA15900,Newcastle (C)
NSW389,BLACK HOLLOW,GAZETTED LOCALITY,2828,NSW,LGA12150,Coonamble (A)
NSW390,BLACK MOUNTAIN,GAZETTED LOCALITY,2365,NSW,LGA10130,Armidale Regional (A)
NSW391,BLACK RANGE,GAZETTED LOCALITY,2550,NSW,LGA10550,Bega Valley (A)
NSW392,BLACK SPRINGS,GAZETTED LOCALITY,2787,NSW,LGA16100,Oberon (A)
NSW394,BLACKALLS PARK,GAZETTED LOCALITY,2283,NSW,LGA14650,Lake Macquarie (C)
NSW395,BLACKBUTT,GAZETTED LOCALITY,2529,NSW,LGA16900,Shellharbour (C)
NSW396,BLACKETT,GAZETTED LOCALITY,2770,NSW,LGA10750,Blacktown (C)
NSW397,BLACKHEATH,GAZETTED LOCALITY,2785,NSW,LGA10900,Blue Mountains (C)
NSW398,BLACKMANS FLAT,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW399,BLACKMANS POINT,GAZETTED LOCALITY,2444,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW400,BLACKSMITHS,GAZETTED LOCALITY,2281,NSW,LGA14650,Lake Macquarie (C)
NSW401,BLACKTOWN,GAZETTED LOCALITY,2148,NSW,LGA10750,Blacktown (C)
NSW402,BLACKVILLE,GAZETTED LOCALITY,2343,NSW,LGA14920,Liverpool Plains (A)
NSW403,BLACKWALL,GAZETTED LOCALITY,2256,NSW,LGA11650,Central Coast (C) (NSW)
NSW404,BLAIR ATHOL,GAZETTED LOCALITY,2560,NSW,LGA11500,Campbelltown (C) (NSW)
NSW405,BLAIRMOUNT,GAZETTED LOCALITY,2559,NSW,LGA11500,Campbelltown (C) (NSW)
NSW406,BLAKEBROOK,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW407,BLAKEHURST,GAZETTED LOCALITY,2221,NSW,LGA12930,Georges River (A)
NSW408,BLAKNEY CREEK,GAZETTED LOCALITY,2581,NSW,LGA17640,Upper Lachlan Shire (A)
NSW409,BLAND,GAZETTED LOCALITY,2721,NSW,LGA10800,Bland (A)
NSW410,BLANDFORD,GAZETTED LOCALITY,2338,NSW,LGA17620,Upper Hunter Shire (A)
NSW411,BLAXLAND,GAZETTED LOCALITY,2774,NSW,LGA10900,Blue Mountains (C)
NSW412,BLAXLANDS CREEK,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW413,BLAXLANDS RIDGE,GAZETTED LOCALITY,2758,NSW,LGA13800,Hawkesbury (C)
NSW414,BLAYNEY,GAZETTED LOCALITY,2799,NSW,LGA10850,Blayney (A)
NSW415,BLIGH PARK,GAZETTED LOCALITY,2756,NSW,LGA13800,Hawkesbury (C)
NSW416,BLIGHTY,GAZETTED LOCALITY,2713,NSW,LGA12730,Edward River (A)
NSW417,BLOWERING,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW418,BLUE BAY,GAZETTED LOCALITY,2261,NSW,LGA11650,Central Coast (C) (NSW)
NSW419,BLUE HAVEN,GAZETTED LOCALITY,2262,NSW,LGA11650,Central Coast (C) (NSW)
NSW420,BLUE KNOB,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW421,BLUE MOUNTAINS NATIONAL PARK,GAZETTED LOCALITY,2787,NSW,LGA10900,Blue Mountains (C)
NSW422,BLUE NOBBY,GAZETTED LOCALITY,2408,NSW,LGA13660,Gwydir (A)
NSW423,BLUE VALE,GAZETTED LOCALITY,2380,NSW,LGA13550,Gunnedah (A)
NSW424,BLUEYS BEACH,GAZETTED LOCALITY,2428,NSW,LGA15240,Mid-Coast (A)
NSW426,BOAMBEE,GAZETTED LOCALITY,2450,NSW,LGA11800,Coffs Harbour (C)
NSW427,BOAMBEE EAST,GAZETTED LOCALITY,2452,NSW,LGA11800,Coffs Harbour (C)
NSW428,BOAMBOLO,GAZETTED LOCALITY,2582,NSW,LGA18710,Yass Valley (A)
NSW429,BOAT HARBOUR,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW430,BOAT HARBOUR,GAZETTED LOCALITY,2316,NSW,LGA16400,Port Stephens (A)
NSW431,BOBADAH,GAZETTED LOCALITY,2877,NSW,LGA10950,Bogan (A)
NSW432,BOBIN,GAZETTED LOCALITY,2429,NSW,LGA15240,Mid-Coast (A)
NSW433,BOBS CREEK,GAZETTED LOCALITY,2443,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW434,BOBS FARM,GAZETTED LOCALITY,2316,NSW,LGA16400,Port Stephens (A)
NSW435,BOBUNDARA,GAZETTED LOCALITY,2630,NSW,LGA17040,Snowy Monaro Regional (A)
NSW436,BOCO,GAZETTED LOCALITY,2631,NSW,LGA17040,Snowy Monaro Regional (A)
NSW437,BOCOBLE,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW438,BOCOBRA,GAZETTED LOCALITY,2865,NSW,LGA11400,Cabonne (A)
NSW439,BODALLA,GAZETTED LOCALITY,2545,NSW,LGA12750,Eurobodalla (A)
NSW440,BODANGORA,GAZETTED LOCALITY,2820,NSW,LGA18230,Western Plains Regional (A)
NSW5058,BOEILL CREEK,GAZETTED LOCALITY,2739,NSW,LGA18200,Wentworth (A)
NSW442,BOGAN,GAZETTED LOCALITY,2826,NSW,LGA17950,Warren (A)
NSW443,BOGAN GATE,GAZETTED LOCALITY,2876,NSW,LGA16200,Parkes (A)
NSW444,BOGANGAR,GAZETTED LOCALITY,2488,NSW,LGA17550,Tweed (A)
NSW445,BOGEE,GAZETTED LOCALITY,2849,NSW,LGA14870,Lithgow (C)
NSW446,BOGGABILLA,GAZETTED LOCALITY,2409,NSW,LGA15300,Moree Plains (A)
NSW447,BOGGABRI,GAZETTED LOCALITY,2382,NSW,LGA15750,Narrabri (A)
NSW448,BOGONG PEAKS WILDERNESS,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW449,BOHENA CREEK,GAZETTED LOCALITY,2390,NSW,LGA15750,Narrabri (A)
NSW450,BOHNOCK,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW451,BOLARO,GAZETTED LOCALITY,2629,NSW,LGA17040,Snowy Monaro Regional (A)
NSW452,BOLIVIA,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW453,BOLONG,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW454,BOLTON POINT,GAZETTED LOCALITY,2283,NSW,LGA14650,Lake Macquarie (C)
NSW455,BOLWARRA,GAZETTED LOCALITY,2320,NSW,LGA15050,Maitland (C)
NSW456,BOLWARRA HEIGHTS,GAZETTED LOCALITY,2320,NSW,LGA15050,Maitland (C)
NSW457,BOM BOM,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW458,BOMADERRY,GAZETTED LOCALITY,2541,NSW,LGA16950,Shoalhaven (C)
NSW459,BOMBAH POINT,GAZETTED LOCALITY,2423,NSW,LGA15240,Mid-Coast (A)
NSW460,BOMBALA,GAZETTED LOCALITY,2632,NSW,LGA17040,Snowy Monaro Regional (A)
NSW461,BOMBAY,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW462,BOMBIRA,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW463,BOMBO,GAZETTED LOCALITY,2533,NSW,LGA14400,Kiama (A)
NSW464,BOMBOWLEE,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW465,BOMBOWLEE CREEK,GAZETTED LOCALITY,2720,NSW,LGA17080,Snowy Valleys (A)
NSW466,BOMEN,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW467,BOMERA,GAZETTED LOCALITY,2357,NSW,LGA18020,Warrumbungle Shire (A)
NSW468,BONALBO,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW469,BONDI,GAZETTED LOCALITY,2026,NSW,LGA18050,Waverley (A)
NSW470,BONDI BEACH,GAZETTED LOCALITY,2026,NSW,LGA18050,Waverley (A)
NSW471,BONDI FOREST,GAZETTED LOCALITY,2632,NSW,LGA17040,Snowy Monaro Regional (A)
NSW472,BONDI JUNCTION,GAZETTED LOCALITY,2022,NSW,LGA18050,Waverley (A)
NSW473,BONNELLS BAY,GAZETTED LOCALITY,2264,NSW,LGA14650,Lake Macquarie (C)
NSW474,BONNET BAY,GAZETTED LOCALITY,2226,NSW,LGA17150,Sutherland Shire (A)
NSW475,BONNY HILLS,GAZETTED LOCALITY,2445,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW476,BONNYRIGG,GAZETTED LOCALITY,2177,NSW,LGA12850,Fairfield (C)
NSW477,BONNYRIGG HEIGHTS,GAZETTED LOCALITY,2177,NSW,LGA12850,Fairfield (C)
NSW478,BONSHAW,GAZETTED LOCALITY,2361,NSW,LGA14200,Inverell (A)
NSW479,BONVILLE,GAZETTED LOCALITY,2450,NSW,LGA11800,Coffs Harbour (C)
NSW480,BOOERIE CREEK,GAZETTED LOCALITY,2480,NSW,LGA14850,Lismore (C)
NSW481,BOOK BOOK,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW482,BOOKER BAY,GAZETTED LOCALITY,2257,NSW,LGA11650,Central Coast (C) (NSW)
NSW483,BOOKHAM,GAZETTED LOCALITY,2582,NSW,LGA18710,Yass Valley (A)
NSW5032,BOOKOOKOORARA,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW484,BOOKRAM,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
NSW485,BOOLAMBAYTE,GAZETTED LOCALITY,2423,NSW,LGA15240,Mid-Coast (A)
NSW486,BOOLAROO,GAZETTED LOCALITY,2284,NSW,LGA14650,Lake Macquarie (C)
NSW487,BOOLCARROLL,GAZETTED LOCALITY,2388,NSW,LGA15750,Narrabri (A)
NSW488,BOOLIGAL,GAZETTED LOCALITY,2711,NSW,LGA13850,Hay (A)
NSW489,BOOLIJAH,GAZETTED LOCALITY,2540,NSW,LGA16950,Shoalhaven (C)
NSW490,BOOMANOOMANA,GAZETTED LOCALITY,2712,NSW,LGA10650,Berrigan (A)
NSW491,BOOMERANG BEACH,GAZETTED LOCALITY,2428,NSW,LGA15240,Mid-Coast (A)
NSW492,BOOMEY,GAZETTED LOCALITY,2866,NSW,LGA11400,Cabonne (A)
NSW493,BOOMI,GAZETTED LOCALITY,2405,NSW,LGA15300,Moree Plains (A)
NSW494,BOOMI CREEK,GAZETTED LOCALITY,2476,NSW,LGA14550,Kyogle (A)
NSW495,BOONA MOUNT,GAZETTED LOCALITY,2877,NSW,LGA14600,Lachlan (A)
NSW496,BOONAL,GAZETTED LOCALITY,2409,NSW,LGA13660,Gwydir (A)
NSW497,BOONOO BOONOO,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW498,BOORABEE PARK,GAZETTED LOCALITY,2480,NSW,LGA14550,Kyogle (A)
NSW499,BOORAGUL,GAZETTED LOCALITY,2284,NSW,LGA14650,Lake Macquarie (C)
NSW500,BOORAL,GAZETTED LOCALITY,2425,NSW,LGA15240,Mid-Coast (A)
NSW501,BOORGA,GAZETTED LOCALITY,2652,NSW,LGA11600,Carrathool (A)
NSW502,BOORGANNA,GAZETTED LOCALITY,2429,NSW,LGA16380,Port Macquarie-Hastings (A)
NSW503,BOOROLONG,GAZETTED LOCALITY,2350,NSW,LGA10130,Armidale Regional (A)
NSW504,BOOROOK,GAZETTED LOCALITY,2372,NSW,LGA17400,Tenterfield (A)
NSW505,BOOROOMA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW506,BOOROORBAN,GAZETTED LOCALITY,2710,NSW,LGA12730,Edward River (A)
NSW507,BOOROWA,GAZETTED LOCALITY,2586,NSW,LGA13910,Hilltops (A)
NSW508,BOOTAWA,GAZETTED LOCALITY,2430,NSW,LGA15240,Mid-Coast (A)
NSW510,BOOTI BOOTI,GAZETTED LOCALITY,2428,NSW,LGA15240,Mid-Coast (A)
NSW511,BOOYONG,GAZETTED LOCALITY,2480,NSW,LGA11350,Byron (A)
NSW512,BORA RIDGE,GAZETTED LOCALITY,2471,NSW,LGA16610,Richmond Valley (A)
NSW513,BORAH CREEK,GAZETTED LOCALITY,2346,NSW,LGA17310,Tamworth Regional (A)
NSW514,BORAMBIL,GAZETTED LOCALITY,2343,NSW,LGA14920,Liverpool Plains (A)
NSW515,BORAMBOLA,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW516,BORDER RANGES,GAZETTED LOCALITY,2474,NSW,LGA14550,Kyogle (A)
NSW517,BOREE,GAZETTED LOCALITY,2800,NSW,LGA11400,Cabonne (A)
NSW518,BOREE CREEK,GAZETTED LOCALITY,2652,NSW,LGA12870,Federation (A)
NSW519,BORENORE,GAZETTED LOCALITY,2800,NSW,LGA11400,Cabonne (A)
NSW520,BORO,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW521,BOSSLEY PARK,GAZETTED LOCALITY,2176,NSW,LGA12850,Fairfield (C)
NSW522,BOSTOBRICK,GAZETTED LOCALITY,2453,NSW,LGA10600,Bellingen (A)
NSW523,BOTANY,GAZETTED LOCALITY,2019,NSW,LGA11100,Botany Bay (C)
NSW524,BOTANY BAY,GAZETTED LOCALITY,,NSW,LGA16650,Rockdale (C)
NSW525,BOTOBOLAR,GAZETTED LOCALITY,2850,NSW,LGA15270,Mid-Western Regional (A)
NSW526,BOTTLE CREEK,GAZETTED LOCALITY,2469,NSW,LGA14550,Kyogle (A)
NSW527,BOUDDI,GAZETTED LOCALITY,2251,NSW,LGA11650,Central Coast (C) (NSW)
NSW528,BOURBAH,GAZETTED LOCALITY,2828,NSW,LGA12150,Coonamble (A)
NSW529,BOURKE,GAZETTED LOCALITY,2840,NSW,LGA11150,Bourke (A)
NSW530,BOURKELANDS,GAZETTED LOCALITY,2650,NSW,LGA17750,Wagga Wagga (C)
NSW531,BOURNDA,GAZETTED LOCALITY,2548,NSW,LGA10550,Bega Valley (A)
NSW532,BOURNEWOOD,GAZETTED LOCALITY,2868,NSW,LGA18230,Western Plains Regional (A)
NSW533,BOW BOWING,GAZETTED LOCALITY,2566,NSW,LGA11500,Campbelltown (C) (NSW)
NSW534,BOWAN PARK,GAZETTED LOCALITY,2864,NSW,LGA11400,Cabonne (A)
NSW535,BOWEN MOUNTAIN,GAZETTED LOCALITY,2753,NSW,LGA13800,Hawkesbury (C)
NSW536,BOWENFELS,GAZETTED LOCALITY,2790,NSW,LGA14870,Lithgow (C)
NSW537,BOWLING ALLEY POINT,GAZETTED LOCALITY,2340,NSW,LGA17310,Tamworth Regional (A)
NSW538,BOWMAN,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW539,BOWMAN FARM,GAZETTED LOCALITY,2422,NSW,LGA15240,Mid-Coast (A)
NSW540,BOWMANS CREEK,GAZETTED LOCALITY,2330,NSW,LGA15650,Muswellbrook (A)
NSW541,BOWNA,GAZETTED LOCALITY,2644,NSW,LGA13340,Greater Hume Shire (A)
NSW542,BOWNING,GAZETTED LOCALITY,2582,NSW,LGA18710,Yass Valley (A)
NSW543,BOWRAL,GAZETTED LOCALITY,2576,NSW,LGA18350,Wingecarribee (A)
NSW544,BOWRAVILLE,GAZETTED LOCALITY,2449,NSW,LGA15700,Nambucca (A)
NSW545,BOX HEAD,GAZETTED LOCALITY,,NSW,LGA11650,Central Coast (C) (NSW)
NSW546,BOX HILL,GAZETTED LOCALITY,2765,NSW,LGA17420,The Hills Shire (A)
NSW547,BOX RIDGE,GAZETTED LOCALITY,2357,NSW,LGA18020,Warrumbungle Shire (A)
NSW548,BOXERS CREEK,GAZETTED LOCALITY,2580,NSW,LGA13310,Goulburn Mulwaree (A)
NSW549,BOYDTOWN,GAZETTED LOCALITY,2551,NSW,LGA10550,Bega Valley (A)
NSW550,BRADBURY,GAZETTED LOCALITY,2560,NSW,LGA11500,Campbelltown (C) (NSW)
NSW551,BRAEFIELD,GAZETTED LOCALITY,2339,NSW,LGA14920,Liverpool Plains (A)
NSW552,BRAEMAR,GAZETTED LOCALITY,2575,NSW,LGA18350,Wingecarribee (A)
NSW553,BRAEMAR BAY,GAZETTED LOCALITY,2628,NSW,LGA17040,Snowy Monaro Regional (A)
NSW554,BRAIDWOOD,GAZETTED LOCALITY,2622,NSW,LGA16490,Queanbeyan-Palerang Regional (A)
NSW555,BRANDY HILL,GAZETTED LOCALITY,2324,NSW,LGA16400,Port Stephens (A)
NSW556,BRANXTON,GAZETTED LOCALITY,2335,NSW,LGA11720,Cessnock (C)
NSW557,BRAUNSTONE,GAZETTED LOCALITY,2460,NSW,LGA11730,Clarence Valley (A)
